"County","Metropolitan","Town"
"BakerCounty",0,5.021422919962
"BentonCounty",25.94607563561,0
"ClackamasCounty",108.836521730126,18.888768916114
"ClatsopCounty",0,14.3515657808
"ColumbiaCounty",2.15465186355,12.793931084586
"CoosCounty",0,22.25864323379
"CrookCounty",0,6.324490915026
"CurryCounty",0,9.13495324186
"DeschutesCounty",39.711913871554,17.333690987344
"DouglasCounty",0,30.371504172434
"GilliamCounty",0,0
"GrantCounty",0,0
"HarneyCounty",0,2.513988886808
"HoodRiverCounty",0,7.181675965226
"JacksonCounty",68.507888292278,2.506025533058
"JeffersonCounty",0,5.326805277536
"JosephineCounty",23.404995901972,0
"KlamathCounty",0,21.900540192524
"LakeCounty",0,1.285378731934
"LaneCounty",86.752975753336,23.946349516172
"LincolnCounty",0,20.118567492944
"LinnCounty",18.374880281582,17.781036872686
"MalheurCounty",0,8.31796334037
"MarionCounty",69.31166423892,21.302064331832
"MorrowCounty",0,4.600755138412
"MultnomahCounty",164.093685136536,0.27654941852
"PolkCounty",7.66082931943,10.963873241926
"ShermanCounty",0,0
"TillamookCounty",0,4.374826008704
"UmatillaCounty",5.603874389348,24.519633765772
"UnionCounty",0,6.056349253658
"WallowaCounty",0,0
"WascoCounty",0,9.486027682318
"WashingtonCounty",126.0964537219,0
"WheelerCounty",0,0
"YamhillCounty",0,31.371606422342
